trial,model,property,category,within_similarity,outside_similarity,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
237,axxl-property,has blickets,insect.n.01,0.3124011158943176,0.37734824419021606,0.3708532154560089,0.24102631211280823,0.2044920176267624,1,-0.38208597898483276,-0.3640071749687195,-0.4255036413669586
238,axxl-property,has blickets,insect.n.01,0.3287007808685303,0.38747355341911316,0.36426421999931335,0.23205922544002533,0.19699786603450775,1,-0.38753917813301086,-0.39812174439430237,-0.4903198182582855
239,axxl-property,has blickets,insect.n.01,0.35234466195106506,0.43780502676963806,0.3681299388408661,0.2576325833797455,0.2115209698677063,2,-0.19409114122390747,-0.2596377730369568,-0.21831372380256653
240,axxl-property,has blickets,insect.n.01,0.3542654812335968,0.4082339107990265,0.36896783113479614,0.2589362561702728,0.21379634737968445,2,-0.18030895292758942,-0.27869921922683716,-0.23149055242538452
241,axxl-property,has blickets,insect.n.01,0.20161618292331696,0.3504555821418762,0.4208889603614807,0.2686321437358856,0.23324358463287354,2,-0.25329166650772095,-0.2366565465927124,-0.32258352637290955
242,axxl-property,has blickets,insect.n.01,0.22266589105129242,0.29596883058547974,0.38535556197166443,0.26608923077583313,0.22744891047477722,2,-0.22276227176189423,-0.25599581003189087,-0.30145251750946045
243,axxl-property,has blickets,insect.n.01,0.32989415526390076,0.394276887178421,0.3685547709465027,0.2399720698595047,0.20975473523139954,2,-0.21116314828395844,-0.22351662814617157,-0.1989104449748993
244,axxl-property,has blickets,insect.n.01,0.3357557952404022,0.4499192535877228,0.3717641830444336,0.24278248846530914,0.1998646855354309,2,-0.1925690770149231,-0.15738940238952637,-0.2371828556060791
245,axxl-property,has blickets,insect.n.01,0.3223015367984772,0.46128860116004944,0.36931025981903076,0.24167655408382416,0.20633338391780853,2,-0.18474562466144562,-0.14490754902362823,-0.15304987132549286
246,axxl-property,has blickets,insect.n.01,0.315811425447464,0.43236228823661804,0.31340694427490234,0.22438451647758484,0.19454610347747803,2,-0.21957328915596008,-0.2649441659450531,-0.2263534665107727
247,axxl-property,has blickets,insect.n.01,0.3016694486141205,0.4541272222995758,0.34537556767463684,0.21823133528232574,0.20060282945632935,1,-0.38605138659477234,-0.47383254766464233,-0.404988169670105
248,axxl-property,has blickets,insect.n.01,0.30070358514785767,0.4751550257205963,0.357668936252594,0.24332845211029053,0.20585055649280548,2,-0.20035816729068756,-0.28052276372909546,-0.18516036868095398
249,axxl-property,has blickets,insect.n.01,0.32436686754226685,0.4775072932243347,0.35844916105270386,0.2482956498861313,0.2120329588651657,2,-0.19679681956768036,-0.267680287361145,-0.19288542866706848
250,axxl-property,has blickets,insect.n.01,0.3259392976760864,0.48347556591033936,0.35674208402633667,0.23781779408454895,0.21748235821723938,2,-0.19076187908649445,-0.2714274823665619,-0.20393043756484985
251,axxl-property,has blickets,mollusk.n.01,0.36766743659973145,0.36570021510124207,0.4155460000038147,0.2471061646938324,0.17135074734687805,2,-0.30776748061180115,-0.2775924801826477,-0.24452674388885498
252,axxl-property,has blickets,mollusk.n.01,0.416943222284317,0.4802807867527008,0.385577529668808,0.30030518770217896,0.17189373075962067,2,-0.3389691114425659,-0.3325275480747223,-0.2501152753829956
253,axxl-property,has blickets,mollusk.n.01,0.5039888620376587,0.6000880002975464,0.38567325472831726,0.3371114730834961,0.21165041625499725,2,-0.30752915143966675,-0.3088947832584381,-0.39732927083969116
254,axxl-property,has blickets,mollusk.n.01,0.5410262942314148,0.6031965017318726,0.3980708420276642,0.3251028060913086,0.22925908863544464,3,-0.15125015377998352,-0.1562563180923462,-0.12463405728340149
255,axxl-property,has blickets,mollusk.n.01,0.498983770608902,0.6213400959968567,0.3912156820297241,0.34544938802719116,0.22943207621574402,2,-0.2734464108943939,-0.31167617440223694,-0.33729711174964905
256,axxl-property,has blickets,mollusk.n.01,0.3548066020011902,0.5258837342262268,0.35749736428260803,0.25704333186149597,0.18732473254203796,2,-0.31733939051628113,-0.22990216314792633,-0.22205327451229095
257,axxl-property,has blickets,mollusk.n.01,0.38447919487953186,0.48611438274383545,0.4012223482131958,0.3266702890396118,0.2047918289899826,2,-0.35369524359703064,-0.3880676031112671,-0.2248975783586502
258,axxl-property,has blickets,mollusk.n.01,0.4526284635066986,0.5766614675521851,0.3790126442909241,0.3587542474269867,0.22462297976016998,2,-0.36666032671928406,-0.32125288248062134,-0.23439016938209534
259,axxl-property,has blickets,mollusk.n.01,0.5848352909088135,0.5975626111030579,0.39357203245162964,0.323766827583313,0.203010693192482,2,-0.3252909183502197,-0.32566770911216736,-0.36216455698013306
260,axxl-property,has blickets,mollusk.n.01,0.5713998675346375,0.6408777236938477,0.37217625975608826,0.34578901529312134,0.21890024840831757,2,-0.3308654725551605,-0.3110280930995941,-0.37416592240333557
261,axxl-property,has blickets,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.22910070419311523,2,-0.30485501885414124,-0.24054697155952454,-0.21665973961353302
262,axxl-property,has blickets,mollusk.n.01,0.488346666097641,0.5414250493049622,0.3934030830860138,0.32054421305656433,0.21678781509399414,2,-0.2844681739807129,-0.2915174663066864,-0.21126197278499603
263,axxl-property,has blickets,mollusk.n.01,0.4821561872959137,0.5329680442810059,0.38192054629325867,0.3583313524723053,0.21905745565891266,2,-0.3010968267917633,-0.32891732454299927,-0.18895365297794342
264,axxl-property,has blickets,mollusk.n.01,0.4592023193836212,0.5979819297790527,0.3435901403427124,0.3736504912376404,0.1805487424135208,2,-0.293282151222229,-0.31339961290359497,-0.1512567549943924
265,axxl-property,has blickets,mollusk.n.01,0.487595796585083,0.6352896690368652,0.32591712474823,0.38626402616500854,0.2057560235261917,3,-0.17371875047683716,-0.1897994428873062,-0.1292295902967453
266,axxl-property,has blickets,mollusk.n.01,0.22223034501075745,0.3022286295890808,0.45189303159713745,0.2474498301744461,0.213654562830925,2,-0.422037810087204,-0.3858092427253723,-0.36131519079208374
267,axxl-property,has blickets,mollusk.n.01,0.38447919487953186,0.48611438274383545,0.40122243762016296,0.3266702890396118,0.20659470558166504,2,-0.3562891185283661,-0.392281174659729,-0.3005269467830658
268,axxl-property,has blickets,mollusk.n.01,0.38351869583129883,0.5668758749961853,0.35150158405303955,0.3574787676334381,0.22321268916130066,2,-0.34213986992836,-0.3383789658546448,-0.26907405257225037
269,axxl-property,has blickets,mollusk.n.01,0.44120949506759644,0.6298907995223999,0.3430749773979187,0.36538344621658325,0.21342268586158752,2,-0.37057241797447205,-0.33350104093551636,-0.24492700397968292
270,axxl-property,has blickets,mollusk.n.01,0.4924570620059967,0.6516838669776917,0.3756023645401001,0.33816924691200256,0.18760506808757782,2,-0.3811659514904022,-0.3003556430339813,-0.3693508207798004
271,axxl-property,has blickets,mollusk.n.01,0.3548066020011902,0.5258837342262268,0.35749736428260803,0.25704333186149597,0.24944952130317688,2,-0.3083871901035309,-0.2223413735628128,-0.24833723902702332
272,axxl-property,has blickets,mollusk.n.01,0.3997426927089691,0.5610198974609375,0.38822638988494873,0.2886980473995209,0.23036311566829681,2,-0.34077250957489014,-0.3043985664844513,-0.3119581639766693
273,axxl-property,has blickets,mollusk.n.01,0.45849472284317017,0.5823205709457397,0.3829864263534546,0.3024449348449707,0.18660655617713928,2,-0.3129107356071472,-0.2863679528236389,-0.2325330227613449
274,axxl-property,has blickets,mollusk.n.01,0.44659897685050964,0.6096678376197815,0.3618879020214081,0.3466593623161316,0.213782399892807,2,-0.3141859769821167,-0.3316373825073242,-0.2513163685798645
275,axxl-property,has blickets,mollusk.n.01,0.4462132453918457,0.6205856204032898,0.3908262252807617,0.34388524293899536,0.1722574234008789,3,-0.19305162131786346,-0.18522022664546967,-0.11800483614206314
276,axxl-property,has blickets,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.2554267644882202,2,-0.3146286904811859,-0.2494109869003296,-0.27394118905067444
277,axxl-property,has blickets,mollusk.n.01,0.488346666097641,0.5414250493049622,0.3934030830860138,0.32054421305656433,0.1904994696378708,2,-0.27137812972068787,-0.2760114371776581,-0.31594905257225037
278,axxl-property,has blickets,mollusk.n.01,0.4821561872959137,0.5329680442810059,0.38192054629325867,0.3583313524723053,0.18163463473320007,2,-0.29831647872924805,-0.32635584473609924,-0.23508358001708984
279,axxl-property,has blickets,mollusk.n.01,0.501441478729248,0.5367659330368042,0.3930244743824005,0.34280139207839966,0.2340582311153412,2,-0.26080167293548584,-0.31294381618499756,-0.30908235907554626
280,axxl-property,has blickets,mollusk.n.01,0.5052465796470642,0.5559849143028259,0.37737658619880676,0.3372173309326172,0.22766907513141632,2,-0.2554299831390381,-0.30194637179374695,-0.3378630578517914
281,axxl-property,has blickets,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.21846498548984528,2,-0.3005870282649994,-0.23654185235500336,-0.2772462069988251
282,axxl-property,has blickets,mollusk.n.01,0.4165983498096466,0.5071375966072083,0.40096524357795715,0.37320491671562195,0.17947494983673096,2,-0.3449289798736572,-0.32988640666007996,-0.3052935004234314
283,axxl-property,has blickets,mollusk.n.01,0.4824599325656891,0.5684741735458374,0.3831769824028015,0.3815772831439972,0.18839909136295319,2,-0.33870840072631836,-0.33868637681007385,-0.3190135359764099
284,axxl-property,has blickets,mollusk.n.01,0.527058482170105,0.5682744979858398,0.3948115110397339,0.3414667844772339,0.17752337455749512,2,-0.2840990722179413,-0.33807849884033203,-0.2798129916191101
285,axxl-property,has blickets,mollusk.n.01,0.5225508213043213,0.5746270418167114,0.38298648595809937,0.33784690499305725,0.27463850378990173,2,-0.27303192019462585,-0.3218662738800049,-0.37092122435569763
286,axxl-property,has blickets,mollusk.n.01,0.3548066020011902,0.5258837342262268,0.35749736428260803,0.25704333186149597,0.1976625621318817,2,-0.32190415263175964,-0.23427513241767883,-0.1775864064693451
287,axxl-property,has blickets,mollusk.n.01,0.4398127794265747,0.4917440712451935,0.336287260055542,0.272222638130188,0.20751075446605682,2,-0.26362308859825134,-0.27399972081184387,-0.25992849469184875
288,axxl-property,has blickets,mollusk.n.01,0.48649197816848755,0.505464494228363,0.3916604220867157,0.2991675138473511,0.19929002225399017,2,-0.2926798462867737,-0.31098121404647827,-0.4400108754634857
289,axxl-property,has blickets,mollusk.n.01,0.5848352909088135,0.5975626111030579,0.39357203245162964,0.32376688718795776,0.17438900470733643,2,-0.32389771938323975,-0.3243483901023865,-0.13654306530952454
290,axxl-property,has blickets,mollusk.n.01,0.5713998675346375,0.6408777236938477,0.37217622995376587,0.34578901529312134,0.20165780186653137,2,-0.3381354510784149,-0.3181000351905823,-0.4537675380706787
291,axxl-property,has blickets,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.24836745858192444,2,-0.30376753211021423,-0.23953887820243835,-0.25043341517448425
292,axxl-property,has blickets,mollusk.n.01,0.3538497984409332,0.5721212029457092,0.31915855407714844,0.3096468448638916,0.2362084835767746,2,-0.30859318375587463,-0.25518959760665894,-0.3234003484249115
293,axxl-property,has blickets,mollusk.n.01,0.3835187256336212,0.5668759346008301,0.3515016436576843,0.3574787676334381,0.19256195425987244,2,-0.32895463705062866,-0.32433781027793884,-0.20136313140392303
294,axxl-property,has blickets,mollusk.n.01,0.47327572107315063,0.5769001245498657,0.3633902668952942,0.33999189734458923,0.19487141072750092,2,-0.28950268030166626,-0.3071170747280121,-0.43855130672454834
295,axxl-property,has blickets,mollusk.n.01,0.5159817337989807,0.6006034016609192,0.36986225843429565,0.3528497815132141,0.18422873318195343,2,-0.25350815057754517,-0.30480965971946716,-0.2208108752965927
296,axxl-property,has blickets,mollusk.n.01,0.37238192558288574,0.43569257855415344,0.296215683221817,0.22219429910182953,0.16265378892421722,2,-0.3640424311161041,-0.3153447210788727,-0.21629533171653748
297,axxl-property,has blickets,mollusk.n.01,0.42663800716400146,0.5084898471832275,0.3714806139469147,0.2634831368923187,0.18860547244548798,2,-0.3461780250072479,-0.29620012640953064,-0.27719846367836
298,axxl-property,has blickets,mollusk.n.01,0.45903557538986206,0.5810140371322632,0.3857639729976654,0.310957133769989,0.19397258758544922,2,-0.33270055055618286,-0.28681960701942444,-0.1549573689699173
299,axxl-property,has blickets,mollusk.n.01,0.5346447229385376,0.604526937007904,0.3921544551849365,0.3313191533088684,0.18852119147777557,2,-0.3528309464454651,-0.27282118797302246,-0.23055163025856018
300,axxl-property,has blickets,mollusk.n.01,0.5114726424217224,0.6291267275810242,0.38354310393333435,0.3316259980201721,0.17903681099414825,2,-0.3626312017440796,-0.31772753596305847,-0.21170412003993988
1,axxl-property,has feps,bird.n.01,0.21868573129177094,0.2774222791194916,0.5740380883216858,0.2878233790397644,0.3023340106010437,1,-0.4305146336555481,-0.5582844614982605,-0.5297949910163879
2,axxl-property,has feps,bird.n.01,0.24221734702587128,0.29829078912734985,0.5577680468559265,0.29926830530166626,0.27008530497550964,2,-0.15667420625686646,-0.2589072585105896,-0.29266199469566345
3,axxl-property,has feps,bird.n.01,0.24879522621631622,0.3206261396408081,0.5512844324111938,0.2984822690486908,0.29498815536499023,2,-0.14883607625961304,-0.2302440106868744,-0.2045295238494873
4,axxl-property,has feps,bird.n.01,0.2789158225059509,0.3828282654285431,0.5336703062057495,0.29952293634414673,0.28398218750953674,2,-0.1436903476715088,-0.2169966697692871,-0.22585250437259674
5,axxl-property,has feps,bird.n.01,0.3245524764060974,0.4000270962715149,0.5460655689239502,0.29509714245796204,0.2919793128967285,2,-0.16104502975940704,-0.22795572876930237,-0.25330477952957153
6,axxl-property,has feps,bird.n.01,0.1327376514673233,0.19204019010066986,0.5648003816604614,0.27001625299453735,0.26629072427749634,1,-0.4911443889141083,-0.7132811546325684,-0.540706992149353
7,axxl-property,has feps,bird.n.01,0.24528846144676208,0.2438618689775467,0.5668379068374634,0.29150593280792236,0.29216256737709045,1,-0.39436468482017517,-0.4861571490764618,-0.48807457089424133
8,axxl-property,has feps,bird.n.01,0.24899344146251678,0.24299511313438416,0.5548825263977051,0.27316656708717346,0.2711755335330963,2,-0.14653617143630981,-0.21773585677146912,-0.2588672339916229
9,axxl-property,has feps,bird.n.01,0.29617229104042053,0.2531113922595978,0.5631741285324097,0.2709677517414093,0.303197979927063,2,-0.15345080196857452,-0.22571280598640442,-0.20880047976970673
10,axxl-property,has feps,bird.n.01,0.2990616261959076,0.23666895925998688,0.5618208646774292,0.27260681986808777,0.28385069966316223,2,-0.1444852650165558,-0.24071545898914337,-0.2351279854774475
11,axxl-property,has feps,bird.n.01,0.1474493145942688,0.1837029606103897,0.5183522701263428,0.2519526481628418,0.2578023672103882,2,-0.34730595350265503,-0.5703345537185669,-0.4661683142185211
12,axxl-property,has feps,bird.n.01,0.2854004204273224,0.31136012077331543,0.5016583800315857,0.2729489505290985,0.27074068784713745,2,-0.26541250944137573,-0.32076457142829895,-0.35695916414260864
13,axxl-property,has feps,bird.n.01,0.3111204206943512,0.3713247776031494,0.5058244466781616,0.2718391716480255,0.2664874196052551,2,-0.21289432048797607,-0.2837529182434082,-0.3206064701080322
14,axxl-property,has feps,bird.n.01,0.3443022668361664,0.41003307700157166,0.5197597742080688,0.2620237171649933,0.26618412137031555,2,-0.1878088116645813,-0.2962881624698639,-0.31570708751678467
15,axxl-property,has feps,bird.n.01,0.35039588809013367,0.41947320103645325,0.5323963761329651,0.269386351108551,0.2648935317993164,2,-0.17244170606136322,-0.2961471974849701,-0.2911967635154724
16,axxl-property,has feps,bird.n.01,0.21868573129177094,0.2774222791194916,0.5740380883216858,0.2878233790397644,0.2752739191055298,1,-0.4314459562301636,-0.5579334497451782,-0.5317830443382263
17,axxl-property,has feps,bird.n.01,0.2117537260055542,0.26227307319641113,0.5550272464752197,0.2836780250072479,0.290287584066391,1,-0.3720413148403168,-0.45586955547332764,-0.44552770256996155
18,axxl-property,has feps,bird.n.01,0.24701496958732605,0.2724955976009369,0.5585128664970398,0.2754766345024109,0.29194965958595276,1,-0.35643067955970764,-0.5126272439956665,-0.46254482865333557
19,axxl-property,has feps,bird.n.01,0.25409942865371704,0.294455349445343,0.533974289894104,0.26929789781570435,0.26843854784965515,1,-0.3553723096847534,-0.48191046714782715,-0.5305098295211792
20,axxl-property,has feps,bird.n.01,0.26075509190559387,0.2947637140750885,0.5340060591697693,0.25022393465042114,0.28850868344306946,2,-0.19331896305084229,-0.40213942527770996,-0.2681652009487152
21,axxl-property,has feps,bird.n.01,0.24843156337738037,0.27845069766044617,0.4867745637893677,0.26607125997543335,0.2630116641521454,2,-0.17960943281650543,-0.25208812952041626,-0.27902379631996155
22,axxl-property,has feps,bird.n.01,0.21609364449977875,0.28561392426490784,0.5190897583961487,0.2811122238636017,0.2696244418621063,2,-0.17041991651058197,-0.26841914653778076,-0.27511921525001526
23,axxl-property,has feps,bird.n.01,0.2807641625404358,0.3283785879611969,0.522680938243866,0.27192723751068115,0.2694658041000366,2,-0.1453600972890854,-0.2587677538394928,-0.287598192691803
24,axxl-property,has feps,bird.n.01,0.3265782296657562,0.37626639008522034,0.5287169218063354,0.27568477392196655,0.2724151611328125,2,-0.12793347239494324,-0.2576868534088135,-0.25112974643707275
25,axxl-property,has feps,bird.n.01,0.33757278323173523,0.3736264705657959,0.5260257720947266,0.27728086709976196,0.26902297139167786,2,-0.12293180078268051,-0.22804376482963562,-0.28683874011039734
26,axxl-property,has feps,bird.n.01,0.23192356526851654,0.3803631365299225,0.4871585965156555,0.2783500552177429,0.27393874526023865,1,-0.4504159390926361,-0.5065634250640869,-0.4206702709197998
27,axxl-property,has feps,bird.n.01,0.26141926646232605,0.41538822650909424,0.4935762882232666,0.2794266939163208,0.2672724425792694,1,-0.38860347867012024,-0.4102869927883148,-0.4115157425403595
28,axxl-property,has feps,bird.n.01,0.31634700298309326,0.4240071773529053,0.5139828324317932,0.27985256910324097,0.262478768825531,2,-0.17573395371437073,-0.19881410896778107,-0.23606786131858826
29,axxl-property,has feps,bird.n.01,0.3146035373210907,0.3913099765777588,0.5151823163032532,0.2795458137989044,0.280718058347702,2,-0.16105736792087555,-0.2050534188747406,-0.19142073392868042
30,axxl-property,has feps,bird.n.01,0.3390054404735565,0.4046732187271118,0.5093079805374146,0.27909088134765625,0.28773194551467896,2,-0.13672752678394318,-0.1861542910337448,-0.19149868190288544
31,axxl-property,has feps,bird.n.01,0.26042380928993225,0.33166515827178955,0.5402956008911133,0.2984244227409363,0.29671037197113037,1,-0.38873040676116943,-0.5411060452461243,-0.43354275822639465
32,axxl-property,has feps,bird.n.01,0.3047998547554016,0.39163705706596375,0.5248672366142273,0.2995133101940155,0.27884021401405334,2,-0.17183049023151398,-0.22683298587799072,-0.23961839079856873
33,axxl-property,has feps,bird.n.01,0.29062122106552124,0.3856586217880249,0.5280233025550842,0.3164331316947937,0.29505831003189087,1,-0.4158426821231842,-0.46299147605895996,-0.4066469371318817
34,axxl-property,has feps,bird.n.01,0.31343427300453186,0.41543903946876526,0.5253512263298035,0.29347679018974304,0.2931884229183197,2,-0.17766644060611725,-0.2494969516992569,-0.2112116813659668
35,axxl-property,has feps,bird.n.01,0.31216320395469666,0.3921613395214081,0.5324581265449524,0.2987406253814697,0.28712067008018494,2,-0.15233668684959412,-0.2207663506269455,-0.21886126697063446
36,axxl-property,has feps,bird.n.01,0.29932141304016113,0.3601360023021698,0.5208262205123901,0.29637596011161804,0.2970460057258606,2,-0.4246975779533386,-0.40386050939559937,-0.3843267261981964
37,axxl-property,has feps,bird.n.01,0.305682897567749,0.39812275767326355,0.4876773953437805,0.2844087779521942,0.2727685868740082,2,-0.309957891702652,-0.27218925952911377,-0.3872363865375519
38,axxl-property,has feps,bird.n.01,0.3186395764350891,0.4229472279548645,0.5118403434753418,0.27354803681373596,0.28315234184265137,2,-0.263866126537323,-0.28779730200767517,-0.2255617380142212
39,axxl-property,has feps,bird.n.01,0.332919180393219,0.448264479637146,0.5141667127609253,0.2689034044742584,0.2566744089126587,2,-0.25868043303489685,-0.3092709183692932,-0.3523366451263428
40,axxl-property,has feps,bird.n.01,0.33067721128463745,0.4474799931049347,0.5220857858657837,0.2707555890083313,0.2845945954322815,2,-0.17334970831871033,-0.234659343957901,-0.22482694685459137
41,axxl-property,has feps,bird.n.01,0.26403045654296875,0.3474600315093994,0.49834680557250977,0.28644034266471863,0.25704753398895264,2,-0.19920092821121216,-0.18787500262260437,-0.3080705404281616
42,axxl-property,has feps,bird.n.01,0.33523479104042053,0.4175416827201843,0.5080517530441284,0.2881818413734436,0.2507249712944031,2,-0.16196377575397491,-0.16754461824893951,-0.3014660179615021
43,axxl-property,has feps,bird.n.01,0.29938796162605286,0.40649929642677307,0.5231722593307495,0.29769307374954224,0.2719844877719879,2,-0.1530035436153412,-0.1563815474510193,-0.2580445408821106
44,axxl-property,has feps,bird.n.01,0.3002450466156006,0.39476579427719116,0.5093101263046265,0.27452772855758667,0.2635383605957031,2,-0.13875629007816315,-0.16987508535385132,-0.2844191789627075
45,axxl-property,has feps,bird.n.01,0.28479182720184326,0.36782073974609375,0.522498607635498,0.2855609655380249,0.28202417492866516,2,-0.14379802346229553,-0.17441096901893616,-0.20165245234966278
46,axxl-property,has feps,bird.n.01,0.24809689819812775,0.32255473732948303,0.5837796926498413,0.3359043002128601,0.3086491823196411,1,-0.3846254050731659,-0.47195324301719666,-0.5044121742248535
47,axxl-property,has feps,bird.n.01,0.24459810554981232,0.29780009388923645,0.5580228567123413,0.32131311297416687,0.27982303500175476,1,-0.35939884185791016,-0.4186905324459076,-0.5319806337356567
48,axxl-property,has feps,bird.n.01,0.29316362738609314,0.36914584040641785,0.5559018850326538,0.31101566553115845,0.2536390721797943,2,-0.1639028936624527,-0.2207416594028473,-0.30631768703460693
49,axxl-property,has feps,bird.n.01,0.32082656025886536,0.3755110204219818,0.5575737953186035,0.30901476740837097,0.2715277671813965,2,-0.15519839525222778,-0.223333939909935,-0.2286708652973175
50,axxl-property,has feps,bird.n.01,0.3485245406627655,0.4170423150062561,0.5507627129554749,0.2999270260334015,0.30217355489730835,2,-0.15524186193943024,-0.24360249936580658,-0.213263601064682
51,axxl-property,has feps,mammal.n.01,0.2642231583595276,0.24594034254550934,0.47058001160621643,0.28113317489624023,0.2711254358291626,1,-0.2384541630744934,-0.5190712213516235,-0.6356476545333862
52,axxl-property,has feps,mammal.n.01,0.3127827048301697,0.27059197425842285,0.42570292949676514,0.26204296946525574,0.24647802114486694,1,-0.23234343528747559,-0.49764180183410645,-0.6578242182731628
53,axxl-property,has feps,mammal.n.01,0.3420928418636322,0.2930343449115753,0.4298263490200043,0.27404531836509705,0.2622145116329193,1,-0.23212988674640656,-0.4429490268230438,-0.5522508025169373
54,axxl-property,has feps,mammal.n.01,0.3664504587650299,0.3232885003089905,0.42671334743499756,0.26912084221839905,0.25303971767425537,1,-0.23156827688217163,-0.4738910496234894,-0.6370716691017151
55,axxl-property,has feps,mammal.n.01,0.3691385090351105,0.3225049674510956,0.40829792618751526,0.2633821368217468,0.2591107487678528,2,-0.09671752154827118,-0.2722165584564209,-0.32751232385635376
56,axxl-property,has feps,mammal.n.01,0.24905243515968323,0.2976027727127075,0.4708199203014374,0.3011120855808258,0.2831036150455475,1,-0.25200286507606506,-0.5283361673355103,-0.5988361239433289
57,axxl-property,has feps,mammal.n.01,0.2865236699581146,0.2946709096431732,0.3974466919898987,0.2703099846839905,0.24819891154766083,3,-0.08057811856269836,-0.23699951171875,-0.2884182035923004
58,axxl-property,has feps,mammal.n.01,0.27474409341812134,0.27881118655204773,0.41051357984542847,0.27392494678497314,0.2647281587123871,3,-0.06027356907725334,-0.20226101577281952,-0.2501462399959564
59,axxl-property,has feps,mammal.n.01,0.32704082131385803,0.3309768736362457,0.4220193028450012,0.27385130524635315,0.2578132152557373,3,-0.04237665235996246,-0.18067438900470734,-0.19848833978176117
60,axxl-property,has feps,mammal.n.01,0.3218487501144409,0.3085506558418274,0.4355446398258209,0.28488045930862427,0.26112881302833557,2,-0.10340701043605804,-0.3078326880931854,-0.35148704051971436
61,axxl-property,has feps,mammal.n.01,0.2953411936759949,0.33368411660194397,0.40967848896980286,0.26613757014274597,0.255249559879303,1,-0.22805869579315186,-0.5208998918533325,-0.6183908581733704
62,axxl-property,has feps,mammal.n.01,0.3134516179561615,0.3473687469959259,0.4276508688926697,0.2706565856933594,0.25173938274383545,1,-0.2311522364616394,-0.47219717502593994,-0.6256313920021057
63,axxl-property,has feps,mammal.n.01,0.31062594056129456,0.3773186504840851,0.42768803238868713,0.2764132022857666,0.2692188322544098,1,-0.2194245308637619,-0.48122337460517883,-0.5224036574363708
64,axxl-property,has feps,mammal.n.01,0.32848408818244934,0.3821262717247009,0.43117207288742065,0.27498313784599304,0.2599145174026489,1,-0.21862508356571198,-0.515758752822876,-0.5506870746612549
65,axxl-property,has feps,mammal.n.01,0.34908801317214966,0.38675156235694885,0.411862850189209,0.27046287059783936,0.25703224539756775,2,-0.09424540400505066,-0.28335535526275635,-0.33385756611824036
66,axxl-property,has feps,mammal.n.01,0.30930617451667786,0.32426613569259644,0.42809563875198364,0.27484866976737976,0.2610219120979309,2,-0.13957178592681885,-0.3444521725177765,-0.36688172817230225
67,axxl-property,has feps,mammal.n.01,0.3267841637134552,0.35458335280418396,0.4528003931045532,0.29331719875335693,0.28413984179496765,2,-0.10616409778594971,-0.32759758830070496,-0.33450543880462646
68,axxl-property,has feps,mammal.n.01,0.33188676834106445,0.3785417973995209,0.4377627670764923,0.2836161255836487,0.2950831949710846,2,-0.08673269301652908,-0.31635797023773193,-0.29508963227272034
69,axxl-property,has feps,mammal.n.01,0.34698811173439026,0.38022008538246155,0.43073129653930664,0.27382248640060425,0.28523942828178406,2,-0.08550618588924408,-0.32172921299934387,-0.2733486294746399
70,axxl-property,has feps,mammal.n.01,0.363541841506958,0.3740423023700714,0.42286258935928345,0.26076042652130127,0.26567691564559937,2,-0.07878198474645615,-0.2971467077732086,-0.3002684712409973
71,axxl-property,has feps,mammal.n.01,-0.0009699162910692394,0.12672314047813416,0.4311624765396118,0.2661859393119812,0.2811200022697449,1,-0.278324156999588,-0.6512742042541504,-0.5615274310112
72,axxl-property,has feps,mammal.n.01,0.27397018671035767,0.24951694905757904,0.457568883895874,0.308209627866745,0.28776654601097107,1,-0.24529127776622772,-0.5235151052474976,-0.5070396065711975
73,axxl-property,has feps,mammal.n.01,0.3359324038028717,0.3218267261981964,0.46017858386039734,0.29503700137138367,0.26503118872642517,1,-0.22465871274471283,-0.5085477232933044,-0.5987711548805237
74,axxl-property,has feps,mammal.n.01,0.3743797838687897,0.3728831708431244,0.44762304425239563,0.29650208353996277,0.26201531291007996,1,-0.22280141711235046,-0.457363486289978,-0.5676977038383484
75,axxl-property,has feps,mammal.n.01,0.3838096261024475,0.3903941214084625,0.455776572227478,0.2968156039714813,0.28547203540802,1,-0.2226329892873764,-0.46813899278640747,-0.5442871451377869
76,axxl-property,has feps,mammal.n.01,0.2712644934654236,0.24871736764907837,0.42297399044036865,0.2723970115184784,0.2470739185810089,1,-0.250249981880188,-0.5015062093734741,-0.5743827819824219
77,axxl-property,has feps,mammal.n.01,0.3286026120185852,0.2998633086681366,0.4387383460998535,0.28282010555267334,0.2600381672382355,1,-0.236733540892601,-0.5015410780906677,-0.5972996354103088
78,axxl-property,has feps,mammal.n.01,0.35006096959114075,0.3656977415084839,0.43530163168907166,0.2835870683193207,0.2589530944824219,1,-0.23455572128295898,-0.5131021738052368,-0.594390332698822
79,axxl-property,has feps,mammal.n.01,0.35111886262893677,0.3889942169189453,0.43953558802604675,0.2881554961204529,0.27234387397766113,1,-0.23136016726493835,-0.5057123303413391,-0.5479022860527039
