trial,model,property,category,n,similarity_within,similarity_similar,similarity_random,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
129,bl-property,has blickets,reptile.n.01,4,0.4850369989871979,0.6516119837760925,0.3613632619380951,0.3809754550457001,0.33504724502563477,0.2156260758638382,3,-0.38418129086494446,-0.1885041445493698,-0.6501064896583557
130,bl-property,has blickets,reptile.n.01,5,0.5584464073181152,0.646080493927002,0.5001447796821594,0.3856584429740906,0.3125697672367096,0.22523923218250275,3,-0.37219369411468506,-0.23463879525661469,-0.5804952383041382
131,bl-property,has blickets,reptile.n.01,1,0.43304046988487244,0.5759286880493164,0.43476602435112,0.38082030415534973,0.3117927610874176,0.31351354718208313,2,-0.5637951493263245,-0.3990337550640106,-0.6594679355621338
132,bl-property,has blickets,reptile.n.01,2,0.48644939064979553,0.5327094197273254,0.4125889241695404,0.35392677783966064,0.26599255204200745,0.2771700322628021,4,-0.22163543105125427,-0.23304136097431183,-0.437797874212265
133,bl-property,has blickets,reptile.n.01,3,0.5153645873069763,0.549811601638794,0.37756866216659546,0.3995159864425659,0.238207146525383,0.2757321894168854,4,-0.17890536785125732,-0.3316735029220581,-0.2922106385231018
134,bl-property,has blickets,reptile.n.01,4,0.5580770969390869,0.6130062341690063,0.4003946781158447,0.40245065093040466,0.22017472982406616,0.3189503252506256,4,-0.18283724784851074,-0.33001962304115295,-0.1881740242242813
135,bl-property,has blickets,reptile.n.01,5,0.604076623916626,0.6218178272247314,0.44374826550483704,0.43964701890945435,0.21222665905952454,0.300902396440506,4,-0.13525813817977905,-0.3757668733596802,-0.22147437930107117
136,bl-property,has blickets,reptile.n.01,1,0.42601272463798523,0.5424782633781433,0.3665752410888672,0.4277438223361969,0.29125094413757324,0.291806697845459,1,-0.7386460304260254,-0.6058874726295471,-0.8358165621757507
137,bl-property,has blickets,reptile.n.01,2,0.4858425557613373,0.5204419493675232,0.4232911169528961,0.3778977394104004,0.26453953981399536,0.2817974090576172,4,-0.3673730194568634,-0.373413622379303,-0.5207489728927612
138,bl-property,has blickets,reptile.n.01,3,0.5211631059646606,0.5466439127922058,0.43944990634918213,0.38774576783180237,0.2432863712310791,0.2935209572315216,3,-0.28122013807296753,-0.44176191091537476,-0.7076984643936157
139,bl-property,has blickets,reptile.n.01,4,0.5749360918998718,0.6107400059700012,0.4701301157474518,0.3716745376586914,0.2591278553009033,0.2825489640235901,4,-0.1776498556137085,-0.29940006136894226,-0.3028446137905121
140,bl-property,has blickets,reptile.n.01,5,0.6104621291160583,0.6255428791046143,0.553126335144043,0.4071505665779114,0.20509672164916992,0.35137856006622314,4,-0.1687171757221222,-0.43016159534454346,-0.1325569748878479
141,bl-property,has blickets,reptile.n.01,1,0.35229241847991943,0.42014336585998535,0.3084394037723541,0.2895173728466034,0.26790663599967957,0.2530515491962433,4,-0.2300763577222824,-0.4201471507549286,-0.4236097037792206
142,bl-property,has blickets,reptile.n.01,2,0.48644939064979553,0.5327094197273254,0.445988267660141,0.35392671823501587,0.26599255204200745,0.2523373067378998,3,-0.2940548360347748,-0.27802395820617676,-0.5079602003097534
143,bl-property,has blickets,reptile.n.01,3,0.49661216139793396,0.5906433463096619,0.4716666340827942,0.4012061357498169,0.2812075912952423,0.24861103296279907,4,-0.2650933861732483,-0.2007163166999817,-0.37956175208091736
144,bl-property,has blickets,reptile.n.01,4,0.5325995087623596,0.5962560176849365,0.4461143910884857,0.40459272265434265,0.2592304050922394,0.2838951051235199,5,-0.17773236334323883,-0.29542046785354614,-0.18351365625858307
145,bl-property,has blickets,reptile.n.01,5,0.5496351718902588,0.6389721035957336,0.500077486038208,0.3890328109264374,0.2137051522731781,0.27982813119888306,3,-0.25179997086524963,-0.5174104571342468,-0.44871532917022705
146,bl-property,has blickets,reptile.n.01,1,0.3867371380329132,0.5427455902099609,0.41408467292785645,0.44790568947792053,0.32194894552230835,0.3379082679748535,2,-0.5055472254753113,-0.5455516576766968,-0.5274143218994141
147,bl-property,has blickets,reptile.n.01,2,0.481807142496109,0.5538357496261597,0.4852661192417145,0.43065357208251953,0.2531288266181946,0.2869877219200134,3,-0.32050567865371704,-0.5080077648162842,-0.4144279360771179
148,bl-property,has blickets,reptile.n.01,3,0.5396986603736877,0.5772619247436523,0.4664141535758972,0.44363704323768616,0.2598873972892761,0.25184619426727295,3,-0.31442010402679443,-0.407065749168396,-0.42206406593322754
149,bl-property,has blickets,reptile.n.01,4,0.5112133622169495,0.5833924412727356,0.5174127221107483,0.4012061655521393,0.19554995000362396,0.3674066960811615,5,-0.1813102513551712,-0.2758950889110565,-0.265489786863327
150,bl-property,has blickets,reptile.n.01,5,0.5498957633972168,0.617016077041626,0.4404464066028595,0.35392671823501587,0.197109192609787,0.32375258207321167,3,-0.3346731662750244,-0.5383638739585876,-0.8360849618911743
151,bl-property,has blickets,fish.n.01,1,0.3768903911113739,0.5010413527488708,0.34420838952064514,0.5380924940109253,0.29011034965515137,0.24270574748516083,3,-0.4680884778499603,-0.29052260518074036,-0.5811139345169067
152,bl-property,has blickets,fish.n.01,2,0.4838393032550812,0.5196397304534912,0.39670658111572266,0.5465769171714783,0.2694394886493683,0.24166370928287506,4,-0.335578590631485,-0.3563951253890991,-0.3628508746623993
153,bl-property,has blickets,fish.n.01,3,0.5080719590187073,0.5814580321311951,0.4290674328804016,0.5385199189186096,0.2751355767250061,0.2438870370388031,4,-0.29393893480300903,-0.22685480117797852,-0.28984251618385315
154,bl-property,has blickets,fish.n.01,4,0.5221607685089111,0.6165465712547302,0.485210657119751,0.542479932308197,0.27028435468673706,0.23639759421348572,3,-0.42778030037879944,-0.2779804468154907,-0.6636740565299988
155,bl-property,has blickets,fish.n.01,5,0.5414268970489502,0.6185092329978943,0.4980666935443878,0.5311225056648254,0.2623540163040161,0.24024160206317902,3,-0.42696046829223633,-0.3283376097679138,-0.5458962917327881
156,bl-property,has blickets,fish.n.01,1,0.3930821120738983,0.43170008063316345,0.3269267678260803,0.5064801573753357,0.26843535900115967,0.2263457477092743,1,-0.9611209034919739,-1.1504091024398804,-0.8860235810279846
157,bl-property,has blickets,fish.n.01,2,0.4697546064853668,0.5406549572944641,0.4039418697357178,0.5228314995765686,0.25285306572914124,0.22338855266571045,4,-0.35121190547943115,-0.28968098759651184,-0.3356500566005707
158,bl-property,has blickets,fish.n.01,3,0.5030896663665771,0.5591759085655212,0.42969638109207153,0.5097124576568604,0.2540459632873535,0.23327817022800446,4,-0.2703646123409271,-0.2393890768289566,-0.32081541419029236
159,bl-property,has blickets,fish.n.01,4,0.5261643528938293,0.5819962024688721,0.47224774956703186,0.5219030976295471,0.25328534841537476,0.2435244619846344,5,-0.1816885620355606,-0.1829763948917389,-0.21498966217041016
160,bl-property,has blickets,fish.n.01,5,0.5384740829467773,0.6105156540870667,0.47019922733306885,0.5209500789642334,0.25522246956825256,0.23975770175457,3,-0.3668173551559448,-0.319084495306015,-0.38518989086151123
161,bl-property,has blickets,fish.n.01,1,0.3944910764694214,0.406619131565094,0.3130072057247162,0.5519443154335022,0.28986719250679016,0.2365410327911377,3,-0.426207572221756,-0.6292383670806885,-0.38676050305366516
162,bl-property,has blickets,fish.n.01,2,0.45834243297576904,0.4880216419696808,0.3894115388393402,0.56166011095047,0.2853275239467621,0.24842317402362823,3,-0.38386479020118713,-0.5508783459663391,-0.5177640914916992
163,bl-property,has blickets,fish.n.01,3,0.4932282269001007,0.5331482887268066,0.4408235251903534,0.50758957862854,0.25939762592315674,0.23841585218906403,5,-0.2623390853404999,-0.40107905864715576,-0.24158789217472076
164,bl-property,has blickets,fish.n.01,4,0.5153343081474304,0.5635395050048828,0.44496574997901917,0.4975571632385254,0.2869497537612915,0.258796751499176,4,-0.2592620253562927,-0.3666248917579651,-0.28112107515335083
165,bl-property,has blickets,fish.n.01,5,0.5362686514854431,0.5772757530212402,0.501997709274292,0.5004634261131287,0.28488171100616455,0.25169694423675537,4,-0.25140610337257385,-0.3633900582790375,-0.4157441556453705
166,bl-property,has blickets,fish.n.01,1,0.3944910764694214,0.406619131565094,0.33298301696777344,0.5519443154335022,0.28986719250679016,0.2615995705127716,4,-0.327333003282547,-0.5241535902023315,-0.39941340684890747
167,bl-property,has blickets,fish.n.01,2,0.4775349199771881,0.5136789679527283,0.42059433460235596,0.5554799437522888,0.24785959720611572,0.2375447303056717,3,-0.5035152435302734,-0.557733952999115,-0.49260854721069336
168,bl-property,has blickets,fish.n.01,3,0.5069224834442139,0.5938200354576111,0.4409162700176239,0.5512189269065857,0.24051526188850403,0.22900691628456116,4,-0.4570779502391815,-0.33219191431999207,-0.6088413596153259
169,bl-property,has blickets,fish.n.01,4,0.527687132358551,0.5990422964096069,0.5166333317756653,0.5283666849136353,0.2320910394191742,0.2515656054019928,3,-0.4455018639564514,-0.4002905488014221,-0.5099411010742188
170,bl-property,has blickets,fish.n.01,5,0.5337250828742981,0.593764066696167,0.43999725580215454,0.5181043744087219,0.2423996776342392,0.22131195664405823,4,-0.3401305377483368,-0.3659139573574066,-0.5943555235862732
171,bl-property,has blickets,fish.n.01,1,0.3944910764694214,0.406619131565094,0.30738919973373413,0.5519443154335022,0.28986719250679016,0.22827576100826263,2,-0.6094121336936951,-0.8169149160385132,-0.6464863419532776
172,bl-property,has blickets,fish.n.01,2,0.46926411986351013,0.5137907862663269,0.4433279037475586,0.5414689779281616,0.26414382457733154,0.2660216987133026,2,-0.5751357078552246,-0.6041677594184875,-0.469730406999588
173,bl-property,has blickets,fish.n.01,3,0.5113745331764221,0.5532045960426331,0.41140106320381165,0.5326521396636963,0.25886669754981995,0.21706338226795197,2,-0.5481469631195068,-0.651948094367981,-0.651170015335083
174,bl-property,has blickets,fish.n.01,4,0.514419436454773,0.5557977557182312,0.47772979736328125,0.5306460857391357,0.28795111179351807,0.24440106749534607,3,-0.39196720719337463,-0.4888598322868347,-0.34214767813682556
175,bl-property,has blickets,fish.n.01,5,0.5309020280838013,0.585341215133667,0.4955436885356903,0.517582893371582,0.2891949415206909,0.23811210691928864,3,-0.4842463731765747,-0.5525392889976501,-0.6280438899993896
176,bl-property,has blickets,fish.n.01,1,0.3954735994338989,0.4389810264110565,0.35799363255500793,0.49413374066352844,0.3140147626399994,0.24597562849521637,5,-0.284182608127594,-0.37943795323371887,-0.3659534752368927
177,bl-property,has blickets,fish.n.01,2,0.46066710352897644,0.5277360677719116,0.43132153153419495,0.46426355838775635,0.26342305541038513,0.23891718685626984,5,-0.22490288317203522,-0.31702375411987305,-0.224622443318367
178,bl-property,has blickets,fish.n.01,3,0.49967020750045776,0.5569442510604858,0.4289565086364746,0.4841502606868744,0.2683975398540497,0.28117290139198303,5,-0.1816128045320511,-0.2652635872364044,-0.3186836540699005
179,bl-property,has blickets,fish.n.01,4,0.5150424242019653,0.563743531703949,0.4242434501647949,0.5026054382324219,0.27756041288375854,0.22730591893196106,6,-0.13139721751213074,-0.21502718329429626,-0.14509376883506775
180,bl-property,has blickets,fish.n.01,5,0.5354141592979431,0.5959165096282959,0.4727131426334381,0.508529007434845,0.2753192186355591,0.23645156621932983,6,-0.11897163838148117,-0.18615631759166718,-0.17312289774417877
181,bl-property,has blickets,fish.n.01,1,0.3636486232280731,0.45928019285202026,0.3719361126422882,0.42262279987335205,0.23615166544914246,0.24110601842403412,1,-0.7832639217376709,-0.7862698435783386,-0.6150262951850891
182,bl-property,has blickets,fish.n.01,2,0.44552603363990784,0.53402179479599,0.38294363021850586,0.3950464427471161,0.2365502268075943,0.21320493519306183,4,-0.30041494965553284,-0.3628288805484772,-0.30543187260627747
183,bl-property,has blickets,fish.n.01,3,0.4922124743461609,0.5621033310890198,0.44756269454956055,0.4433755874633789,0.2534016966819763,0.23822607100009918,2,-0.5636419653892517,-0.5918229818344116,-0.5794563889503479
184,bl-property,has blickets,fish.n.01,4,0.5247251391410828,0.5977263450622559,0.4746933579444885,0.4783744812011719,0.23989716172218323,0.2192627191543579,3,-0.40546178817749023,-0.521454930305481,-0.3395029604434967
185,bl-property,has blickets,fish.n.01,5,0.5323923230171204,0.6082826852798462,0.4767179489135742,0.4916320741176605,0.26342859864234924,0.23112347722053528,6,-0.15969409048557281,-0.221499502658844,-0.14415529370307922
186,bl-property,has blickets,fish.n.01,1,0.3795229196548462,0.43499237298965454,0.3565484285354614,0.36207830905914307,0.2415538877248764,0.22242607176303864,3,-0.5092411637306213,-0.6113125085830688,-0.4467856287956238
187,bl-property,has blickets,fish.n.01,2,0.4645531475543976,0.5133477449417114,0.3912634551525116,0.4805753231048584,0.262447714805603,0.24184440076351166,3,-0.42513248324394226,-0.5717798471450806,-0.3850819170475006
188,bl-property,has blickets,fish.n.01,3,0.4962424039840698,0.5522549748420715,0.41596028208732605,0.49039870500564575,0.2748943567276001,0.23345039784908295,4,-0.28297922015190125,-0.37691280245780945,-0.273619681596756
189,bl-property,has blickets,fish.n.01,4,0.5165122747421265,0.586489737033844,0.44903382658958435,0.48343244194984436,0.269270658493042,0.2485506236553192,5,-0.18915784358978271,-0.2838171124458313,-0.28476619720458984
190,bl-property,has blickets,fish.n.01,5,0.5379265546798706,0.6159953474998474,0.46775898337364197,0.4913320243358612,0.27068549394607544,0.2457500398159027,5,-0.19955411553382874,-0.27630889415740967,-0.29929256439208984
191,bl-property,has blickets,fish.n.01,1,0.3636486232280731,0.45928019285202026,0.31920483708381653,0.42262279987335205,0.23615166544914246,0.2131708413362503,4,-0.29820430278778076,-0.3567396402359009,-0.3434465825557709
192,bl-property,has blickets,fish.n.01,2,0.43430304527282715,0.4959057867527008,0.3618117868900299,0.46684905886650085,0.2537863850593567,0.2227742224931717,3,-0.37957343459129333,-0.42135563492774963,-0.4485226571559906
193,bl-property,has blickets,fish.n.01,3,0.491354376077652,0.5481142401695251,0.3957398533821106,0.48007312417030334,0.2683205008506775,0.2374025285243988,2,-0.5225849151611328,-0.5699138045310974,-0.5265546441078186
194,bl-property,has blickets,fish.n.01,4,0.5232491493225098,0.5869195461273193,0.4586853086948395,0.49355942010879517,0.2553112804889679,0.24133427441120148,4,-0.28389865159988403,-0.3203018307685852,-0.2338208258152008
195,bl-property,has blickets,fish.n.01,5,0.5450671911239624,0.5951554775238037,0.4502246081829071,0.5105816721916199,0.26750248670578003,0.24269281327724457,3,-0.4238991439342499,-0.4961797893047333,-0.5417115688323975
196,bl-property,has blickets,fish.n.01,1,0.370401531457901,0.38837921619415283,0.3061215281486511,0.554677426815033,0.2973354458808899,0.25001081824302673,2,-0.592634916305542,-0.6409555077552795,-0.6663652658462524
197,bl-property,has blickets,fish.n.01,2,0.47015252709388733,0.5062878727912903,0.4014866054058075,0.5589394569396973,0.26699259877204895,0.24246914684772491,3,-0.4518063962459564,-0.5036125779151917,-0.5909505486488342
198,bl-property,has blickets,fish.n.01,3,0.4988551139831543,0.544187068939209,0.4429912865161896,0.5391133427619934,0.2856024205684662,0.26334330439567566,5,-0.18693427741527557,-0.2590275704860687,-0.28364112973213196
199,bl-property,has blickets,fish.n.01,4,0.5202897787094116,0.5673503279685974,0.4536120891571045,0.5317836999893188,0.26424551010131836,0.2715110182762146,5,-0.16226701438426971,-0.23627611994743347,-0.2182476967573166
200,bl-property,has blickets,fish.n.01,5,0.535083532333374,0.5828264951705933,0.4913230538368225,0.5262566804885864,0.25963348150253296,0.23771978914737701,5,-0.15752312541007996,-0.22895124554634094,-0.19926957786083221
201,bl-property,has blickets,insect.n.01,1,0.3087916970252991,0.369557648897171,0.29384055733680725,0.34784838557243347,0.2032431960105896,0.1795264631509781,3,-0.5875940322875977,-0.4317581057548523,-0.41205698251724243
202,bl-property,has blickets,insect.n.01,2,0.4044789969921112,0.4557872712612152,0.39898672699928284,0.3575930893421173,0.21922269463539124,0.22393760085105896,3,-0.6096379160881042,-0.5014016628265381,-0.44217878580093384
203,bl-property,has blickets,insect.n.01,3,0.4540424346923828,0.5091189742088318,0.4267246127128601,0.36655324697494507,0.22633904218673706,0.19320054352283478,3,-0.536691427230835,-0.45093104243278503,-0.3829438388347626
204,bl-property,has blickets,insect.n.01,4,0.4670044779777527,0.5158708095550537,0.4166695773601532,0.3789697289466858,0.24466732144355774,0.20952783524990082,4,-0.37273627519607544,-0.37370574474334717,-0.40695664286613464
205,bl-property,has blickets,insect.n.01,5,0.4815755784511566,0.5383933186531067,0.43012645840644836,0.38109347224235535,0.24780043959617615,0.22261711955070496,5,-0.22205360233783722,-0.2638222873210907,-0.2301933914422989
206,bl-property,has blickets,insect.n.01,1,0.3239838778972626,0.35225945711135864,0.29644256830215454,0.3451403081417084,0.1873607039451599,0.179313063621521,5,-0.5332289338111877,-0.3156059980392456,-0.41827869415283203
207,bl-property,has blickets,insect.n.01,2,0.3862590789794922,0.43564197421073914,0.3579816222190857,0.3481653928756714,0.20448067784309387,0.1891261637210846,3,-0.573381781578064,-0.34053322672843933,-0.43646106123924255
208,bl-property,has blickets,insect.n.01,3,0.4317280352115631,0.5311154127120972,0.42873361706733704,0.34895890951156616,0.20597699284553528,0.18662121891975403,4,-0.44736745953559875,-0.2267986536026001,-0.30584952235221863
209,bl-property,has blickets,insect.n.01,4,0.44799041748046875,0.5556187033653259,0.44262203574180603,0.3529972732067108,0.22873252630233765,0.21278263628482819,5,-0.3277624249458313,-0.24348053336143494,-0.3415050208568573
210,bl-property,has blickets,insect.n.01,5,0.4813418388366699,0.5591973066329956,0.46391716599464417,0.3596266806125641,0.23077215254306793,0.20527945458889008,5,-0.26998475193977356,-0.19849179685115814,-0.25701290369033813
211,bl-property,has blickets,insect.n.01,1,0.3764210641384125,0.4101121723651886,0.3464881181716919,0.38945597410202026,0.2266615927219391,0.20970483124256134,4,-0.4241181015968323,-0.4341655373573303,-0.3989977240562439
212,bl-property,has blickets,insect.n.01,2,0.4020986258983612,0.4304584264755249,0.3839092552661896,0.4051154851913452,0.250852108001709,0.24174095690250397,4,-0.4516232907772064,-0.45742136240005493,-0.4130108952522278
213,bl-property,has blickets,insect.n.01,3,0.4428541958332062,0.5010043382644653,0.421205073595047,0.39420562982559204,0.24629580974578857,0.2291884869337082,5,-0.2927217483520508,-0.23606936633586884,-0.2378307431936264
214,bl-property,has blickets,insect.n.01,4,0.48296254873275757,0.5367595553398132,0.4674665033817291,0.39479175209999084,0.25402015447616577,0.20475244522094727,5,-0.2863820195198059,-0.2460252195596695,-0.2308174967765808
215,bl-property,has blickets,insect.n.01,5,0.4918206036090851,0.5808886885643005,0.48421552777290344,0.38839882612228394,0.25297191739082336,0.22108890116214752,5,-0.2631342113018036,-0.21820002794265747,-0.1789899617433548
216,bl-property,has blickets,insect.n.01,1,0.2685314416885376,0.36518844962120056,0.27283838391304016,0.3774401843547821,0.25388455390930176,0.23411013185977936,5,-0.3680460453033447,-0.292353093624115,-0.2543976306915283
217,bl-property,has blickets,insect.n.01,2,0.3940601348876953,0.5552518963813782,0.4326779246330261,0.3617432415485382,0.2530999481678009,0.2153419554233551,5,-0.2686038911342621,-0.18879811465740204,-0.1838511824607849
218,bl-property,has blickets,insect.n.01,3,0.45283690094947815,0.5479518175125122,0.4313643276691437,0.365745484828949,0.25035360455513,0.21782450377941132,5,-0.29635757207870483,-0.24866001307964325,-0.22975270450115204
219,bl-property,has blickets,insect.n.01,4,0.4644133448600769,0.557586669921875,0.48659446835517883,0.3573548197746277,0.24927379190921783,0.20579348504543304,5,-0.2530422806739807,-0.21915292739868164,-0.15661194920539856
220,bl-property,has blickets,insect.n.01,5,0.49324002861976624,0.5747266411781311,0.467301607131958,0.35326460003852844,0.25534576177597046,0.20891959965229034,4,-0.3261941373348236,-0.266574889421463,-0.2514534890651703
221,bl-property,has blickets,insect.n.01,1,0.3087916970252991,0.369557648897171,0.295247346162796,0.34784838557243347,0.2032431960105896,0.19728319346904755,3,-0.5683931112289429,-0.4295309782028198,-0.4991650879383087
222,bl-property,has blickets,insect.n.01,2,0.382649302482605,0.5020322203636169,0.3974993824958801,0.3718140423297882,0.20588727295398712,0.22649258375167847,3,-0.5718581080436707,-0.27474361658096313,-0.48350828886032104
223,bl-property,has blickets,insect.n.01,3,0.4383697807788849,0.5304613709449768,0.43766361474990845,0.3845122158527374,0.22429947555065155,0.2012174278497696,5,-0.299623042345047,-0.18045048415660858,-0.16438858211040497
224,bl-property,has blickets,insect.n.01,4,0.47524601221084595,0.557217001914978,0.45467570424079895,0.37690427899360657,0.2384643256664276,0.21764960885047913,5,-0.28141480684280396,-0.193484365940094,-0.22036102414131165
225,bl-property,has blickets,insect.n.01,5,0.48996153473854065,0.5564369559288025,0.45585110783576965,0.3667653799057007,0.2502079904079437,0.2226751446723938,5,-0.30312347412109375,-0.22873663902282715,-0.2362997680902481
226,bl-property,has blickets,insect.n.01,1,0.36292919516563416,0.40535879135131836,0.32088539004325867,0.3944215774536133,0.2087564468383789,0.22251133620738983,3,-0.5718927383422852,-0.42496275901794434,-0.5230674147605896
227,bl-property,has blickets,insect.n.01,2,0.4218708872795105,0.4612096846103668,0.3766772150993347,0.401498943567276,0.24136093258857727,0.21725469827651978,5,-0.2843804657459259,-0.24131201207637787,-0.2622072994709015
228,bl-property,has blickets,insect.n.01,3,0.45220357179641724,0.5460490584373474,0.4630938470363617,0.3838864862918854,0.23642592132091522,0.22467152774333954,4,-0.42679882049560547,-0.2510123550891876,-0.2767796218395233
229,bl-property,has blickets,insect.n.01,4,0.47466805577278137,0.5651008486747742,0.44278448820114136,0.3822595775127411,0.24842438101768494,0.23281891644001007,4,-0.40444672107696533,-0.36950844526290894,-0.29497724771499634
230,bl-property,has blickets,insect.n.01,5,0.4868741035461426,0.5710743069648743,0.47812405228614807,0.37388908863067627,0.24732160568237305,0.21520677208900452,4,-0.3765439987182617,-0.33642658591270447,-0.2376110553741455
231,bl-property,has blickets,insect.n.01,1,0.3793843984603882,0.4307258725166321,0.35089442133903503,0.37250715494155884,0.2454458475112915,0.21090936660766602,3,-0.5700385570526123,-0.6521252393722534,-0.3816235065460205
232,bl-property,has blickets,insect.n.01,2,0.4266239404678345,0.48129671812057495,0.40716126561164856,0.3933200240135193,0.252998948097229,0.2179533988237381,5,-0.35939547419548035,-0.3955793082714081,-0.2781055271625519
233,bl-property,has blickets,insect.n.01,3,0.4507303237915039,0.5046401023864746,0.41594696044921875,0.3881858289241791,0.26043492555618286,0.21478639543056488,5,-0.2792339026927948,-0.3899185061454773,-0.14526687562465668
234,bl-property,has blickets,insect.n.01,4,0.4754689931869507,0.5360692143440247,0.443972647190094,0.374530166387558,0.25700125098228455,0.19933749735355377,6,-0.1647786796092987,-0.2739325165748596,-0.12823516130447388
235,bl-property,has blickets,insect.n.01,5,0.4844447374343872,0.5520980954170227,0.46711739897727966,0.37189382314682007,0.2550962269306183,0.21711166203022003,7,-0.12091635912656784,-0.21415984630584717,-0.1547539383172989
236,bl-property,has blickets,insect.n.01,1,0.3454323709011078,0.393094927072525,0.31973105669021606,0.3601386845111847,0.22818955779075623,0.23276746273040771,2,-0.8085827231407166,-0.8191712498664856,-0.7304974794387817
237,bl-property,has blickets,insect.n.01,2,0.4331004321575165,0.4622856676578522,0.36910298466682434,0.37085315585136414,0.22720888257026672,0.2044920176267624,4,-0.3731367886066437,-0.4213021695613861,-0.29695361852645874
238,bl-property,has blickets,insect.n.01,3,0.47464612126350403,0.5484137535095215,0.44968777894973755,0.36426424980163574,0.24094608426094055,0.19699786603450775,3,-0.535206139087677,-0.4854646325111389,-0.307307630777359
239,bl-property,has blickets,insect.n.01,4,0.4953325092792511,0.54969322681427,0.4799339175224304,0.3681299388408661,0.24787765741348267,0.2115209698677063,6,-0.13347984850406647,-0.1659414917230606,-0.15763036906719208
240,bl-property,has blickets,insect.n.01,5,0.5101125240325928,0.5686593055725098,0.4746910333633423,0.36896780133247375,0.25430840253829956,0.21379634737968445,8,-0.07219022512435913,-0.08611273765563965,-0.08282085508108139
241,bl-property,has blickets,insect.n.01,1,0.35056617856025696,0.3979567885398865,0.34361889958381653,0.4208889603614807,0.2597539722919464,0.23324358463287354,4,-0.5061435699462891,-0.4247552156448364,-0.4711570739746094
242,bl-property,has blickets,insect.n.01,2,0.4089328348636627,0.466574102640152,0.37844762206077576,0.3853555917739868,0.22905567288398743,0.22744891047477722,4,-0.42995214462280273,-0.2570780813694,-0.3782438039779663
243,bl-property,has blickets,insect.n.01,3,0.4604761600494385,0.5137966871261597,0.4473850727081299,0.3685547411441803,0.22409947216510773,0.20975473523139954,4,-0.4865475594997406,-0.37842124700546265,-0.3557444214820862
244,bl-property,has blickets,insect.n.01,4,0.483581006526947,0.5441123247146606,0.43633344769477844,0.371764212846756,0.24201390147209167,0.1998646855354309,4,-0.3697149455547333,-0.3979842960834503,-0.28515154123306274
245,bl-property,has blickets,insect.n.01,5,0.4993974268436432,0.5495155453681946,0.44643735885620117,0.3693102300167084,0.24227195978164673,0.20633338391780853,5,-0.29010823369026184,-0.30086109042167664,-0.16373693943023682
246,bl-property,has blickets,insect.n.01,1,0.4054763615131378,0.4466414451599121,0.36734604835510254,0.31340697407722473,0.21538123488426208,0.19454610347747803,1,-1.0393316745758057,-1.168773889541626,-0.7303546071052551
247,bl-property,has blickets,insect.n.01,2,0.4520016312599182,0.49757400155067444,0.4275307357311249,0.34537556767463684,0.21356026828289032,0.20060282945632935,3,-0.5540034770965576,-0.5405567288398743,-0.3316633999347687
248,bl-property,has blickets,insect.n.01,3,0.46346214413642883,0.5090594291687012,0.41578173637390137,0.357668936252594,0.23162057995796204,0.20585055649280548,6,-0.1942790299654007,-0.31241652369499207,-0.1617441177368164
249,bl-property,has blickets,insect.n.01,4,0.48841163516044617,0.5565434098243713,0.48235905170440674,0.35844916105270386,0.2440253645181656,0.2120329588651657,6,-0.15366597473621368,-0.20249025523662567,-0.14991122484207153
250,bl-property,has blickets,insect.n.01,5,0.49932560324668884,0.5566346049308777,0.47319304943084717,0.35674208402633667,0.22907079756259918,0.21748235821723938,6,-0.21325300633907318,-0.1825776845216751,-0.190042182803154
251,bl-property,has blickets,mollusk.n.01,1,0.3277921676635742,0.5025843977928162,0.2936447560787201,0.41554608941078186,0.23644034564495087,0.17135074734687805,3,-0.6058171987533569,-0.2205674797296524,-0.48089879751205444
252,bl-property,has blickets,mollusk.n.01,2,0.47693929076194763,0.5475251078605652,0.37448540329933167,0.38557755947113037,0.26464489102363586,0.17189373075962067,3,-0.5764351487159729,-0.49426567554473877,-0.4848755896091461
253,bl-property,has blickets,mollusk.n.01,3,0.5203161239624023,0.5936206579208374,0.4792582094669342,0.38567331433296204,0.31956103444099426,0.21165041625499725,4,-0.4880611300468445,-0.43325895071029663,-0.5272647142410278
254,bl-property,has blickets,mollusk.n.01,4,0.5440436601638794,0.5904619097709656,0.5002803206443787,0.3980708420276642,0.311830073595047,0.22925908863544464,5,-0.25576192140579224,-0.3743252754211426,-0.17539721727371216
255,bl-property,has blickets,mollusk.n.01,5,0.5729731917381287,0.6188651919364929,0.4861997663974762,0.3912156820297241,0.31704139709472656,0.22943207621574402,5,-0.2551056444644928,-0.23720616102218628,-0.30277779698371887
256,bl-property,has blickets,mollusk.n.01,1,0.40979623794555664,0.4562039375305176,0.3352278769016266,0.35749736428260803,0.2667877972126007,0.18732473254203796,4,-0.5177529454231262,-0.4885117709636688,-0.5041508674621582
257,bl-property,has blickets,mollusk.n.01,2,0.4768320620059967,0.5563058257102966,0.37958112359046936,0.4012223780155182,0.2272139936685562,0.2047918289899826,4,-0.4364962577819824,-0.1841486096382141,-0.28353849053382874
258,bl-property,has blickets,mollusk.n.01,3,0.49097108840942383,0.5820780992507935,0.4777364730834961,0.37901267409324646,0.2870645225048065,0.22462297976016998,5,-0.45113587379455566,-0.3739582896232605,-0.24685445427894592
