trial,model,property,category,n,similarity_within,similarity_similar,similarity_random,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
294,rl-property,can fep,mollusk.n.01,4,0.6838003993034363,0.775739848613739,0.6683411002159119,0.3633902072906494,0.18411780893802643,0.19487141072750092,3,-0.19729860126972198,-0.05645030736923218,-0.21594004333019257
295,rl-property,can fep,mollusk.n.01,5,0.6904603838920593,0.7953235507011414,0.7243446707725525,0.36986225843429565,0.18709883093833923,0.18422873318195343,2,-0.3707629144191742,-0.09491535276174545,-0.15259326994419098
296,rl-property,can fep,mollusk.n.01,1,0.6090964674949646,0.6527045369148254,0.5894299149513245,0.296215683221817,0.19453033804893494,0.16265378892421722,2,-0.3935427963733673,-0.2556701898574829,-0.19756555557250977
297,rl-property,can fep,mollusk.n.01,2,0.6518735289573669,0.7417270541191101,0.6396086812019348,0.3714806139469147,0.19519354403018951,0.18860547244548798,2,-0.318124383687973,-0.16679571568965912,-0.2264212816953659
298,rl-property,can fep,mollusk.n.01,3,0.6910229921340942,0.7572754621505737,0.692531943321228,0.3857639729976654,0.2054317146539688,0.19397258758544922,3,-0.18262945115566254,-0.10320446640253067,-0.049234963953495026
299,rl-property,can fep,mollusk.n.01,4,0.7030162811279297,0.786860466003418,0.7116068601608276,0.3921544551849365,0.20984366536140442,0.18852119147777557,4,-0.15264497697353363,-0.0652320384979248,-0.07265806198120117
300,rl-property,can fep,mollusk.n.01,5,0.7180278301239014,0.7900015711784363,0.6736943125724792,0.38354313373565674,0.23245055973529816,0.17903681099414825,3,-0.1556844711303711,-0.06193075701594353,-0.05441836640238762
1,rl-property,is vorpal,bird.n.01,1,0.5606144666671753,0.6028962135314941,0.5392488241195679,0.574038028717041,0.27749237418174744,0.3023340106010437,1,-0.5877025127410889,-1.0068981647491455,-1.114486575126648
2,rl-property,is vorpal,bird.n.01,2,0.6548947691917419,0.7073206901550293,0.6392282843589783,0.5577679872512817,0.2822364866733551,0.27008530497550964,2,-0.3936251401901245,-0.592226505279541,-0.6183988451957703
3,rl-property,is vorpal,bird.n.01,3,0.6811521649360657,0.7337101101875305,0.6730179786682129,0.5512843728065491,0.280878484249115,0.29498815536499023,4,-0.15339122712612152,-0.2862841784954071,-0.2604813575744629
4,rl-property,is vorpal,bird.n.01,4,0.6995710730552673,0.7516744136810303,0.6803693771362305,0.5336703062057495,0.2741755247116089,0.28398218750953674,5,-0.08666682243347168,-0.15184949338436127,-0.150488942861557
5,rl-property,is vorpal,bird.n.01,5,0.7140641212463379,0.7645843029022217,0.6914343237876892,0.5460655689239502,0.2809670865535736,0.2919793128967285,4,-0.09514861553907394,-0.20930945873260498,-0.22481389343738556
6,rl-property,is vorpal,bird.n.01,1,0.5755698084831238,0.6141716241836548,0.5697453618049622,0.5648004412651062,0.28077802062034607,0.26629072427749634,2,-0.3844323456287384,-0.7132340669631958,-0.7090110778808594
7,rl-property,is vorpal,bird.n.01,2,0.6402174234390259,0.6798269152641296,0.6338820457458496,0.5668379068374634,0.28928565979003906,0.29216256737709045,2,-0.3537932336330414,-0.7410989999771118,-0.7560312747955322
8,rl-property,is vorpal,bird.n.01,3,0.6863962411880493,0.7321335673332214,0.6785603165626526,0.5548825860023499,0.27314868569374084,0.2711755335330963,1,-0.5599141120910645,-1.0788654088974,-1.150180459022522
9,rl-property,is vorpal,bird.n.01,4,0.7034670114517212,0.7525823712348938,0.6950969099998474,0.5631741285324097,0.28224217891693115,0.303197979927063,3,-0.18037739396095276,-0.4935760796070099,-0.4265308380126953
10,rl-property,is vorpal,bird.n.01,5,0.7137805819511414,0.7651098966598511,0.7008640766143799,0.5618208646774292,0.2829713523387909,0.28385069966316223,3,-0.19462941586971283,-0.5154696106910706,-0.41754987835884094
11,rl-property,is vorpal,bird.n.01,1,0.6288180947303772,0.6798752546310425,0.6108541488647461,0.5183522701263428,0.27449652552604675,0.2578023672103882,1,-0.6342424750328064,-1.0581061840057373,-1.1741161346435547
12,rl-property,is vorpal,bird.n.01,2,0.6713035702705383,0.7266849279403687,0.6618074774742126,0.5016584396362305,0.26681870222091675,0.27074068784713745,1,-0.5688663125038147,-0.8899512887001038,-1.0025856494903564
13,rl-property,is vorpal,bird.n.01,3,0.6860602498054504,0.7409329414367676,0.6765543818473816,0.5058244466781616,0.2629765570163727,0.2664874196052551,2,-0.41249337792396545,-0.7590188980102539,-0.6687576174736023
14,rl-property,is vorpal,bird.n.01,4,0.7097502946853638,0.7620417475700378,0.6900327801704407,0.5197598338127136,0.2728247344493866,0.26618412137031555,3,-0.187276691198349,-0.5111250281333923,-0.4626213610172272
15,rl-property,is vorpal,bird.n.01,5,0.7182618975639343,0.7676605582237244,0.7086781859397888,0.5323963165283203,0.2752194106578827,0.2648935317993164,3,-0.19494476914405823,-0.5188369154930115,-0.41256651282310486
16,rl-property,is vorpal,bird.n.01,1,0.5606144666671753,0.6028962135314941,0.546677827835083,0.574038028717041,0.27749237418174744,0.2752739191055298,2,-0.45333635807037354,-0.973431408405304,-0.8769762516021729
17,rl-property,is vorpal,bird.n.01,2,0.6380128860473633,0.6906880140304565,0.6267439723014832,0.5550273060798645,0.28533995151519775,0.290287584066391,1,-0.5594940185546875,-0.7733404040336609,-0.8484424352645874
18,rl-property,is vorpal,bird.n.01,3,0.6811479926109314,0.7295835018157959,0.6581348776817322,0.5585129261016846,0.2796211540699005,0.29194965958595276,1,-0.549247145652771,-0.9356226325035095,-1.0846824645996094
19,rl-property,is vorpal,bird.n.01,4,0.7067731618881226,0.7607669234275818,0.6907856464385986,0.533974289894104,0.26837003231048584,0.26843854784965515,3,-0.17552995681762695,-0.39122268557548523,-0.5117987394332886
20,rl-property,is vorpal,bird.n.01,5,0.7183057069778442,0.7757754325866699,0.7028588056564331,0.5340060591697693,0.27121537923812866,0.28850868344306946,2,-0.3546766936779022,-0.714299738407135,-0.6132943630218506
21,rl-property,is vorpal,bird.n.01,1,0.5915173888206482,0.6348810791969299,0.5892218351364136,0.4867745637893677,0.24085301160812378,0.2630116641521454,3,-0.36549949645996094,-0.8395438194274902,-0.7780444025993347
22,rl-property,is vorpal,bird.n.01,2,0.6730652451515198,0.7209193706512451,0.6693928241729736,0.5190897583961487,0.25380057096481323,0.2696244418621063,4,-0.18958714604377747,-0.5357228517532349,-0.44710490107536316
23,rl-property,is vorpal,bird.n.01,3,0.6892630457878113,0.7409257888793945,0.6871246695518494,0.5226809978485107,0.25836968421936035,0.2694658041000366,4,-0.13838422298431396,-0.3113293945789337,-0.24653388559818268
24,rl-property,is vorpal,bird.n.01,4,0.7077890634536743,0.7637503147125244,0.6915870308876038,0.5287169218063354,0.2667486369609833,0.2724151611328125,4,-0.14627611637115479,-0.32580500841140747,-0.35555627942085266
25,rl-property,is vorpal,bird.n.01,5,0.7111199498176575,0.7701116800308228,0.6852022409439087,0.5260257124900818,0.2689855694770813,0.26902297139167786,4,-0.12206732481718063,-0.3367049992084503,-0.3689637780189514
26,rl-property,is vorpal,bird.n.01,1,0.5671877264976501,0.6067827939987183,0.5563074350357056,0.4871585965156555,0.250629723072052,0.27393874526023865,1,-0.6109592318534851,-1.0443207025527954,-0.8095994591712952
27,rl-property,is vorpal,bird.n.01,2,0.6386779546737671,0.6848439574241638,0.6240628361701965,0.493576318025589,0.25684860348701477,0.2672724425792694,3,-0.2178247720003128,-0.3996330797672272,-0.3540044128894806
28,rl-property,is vorpal,bird.n.01,3,0.6888891458511353,0.7340930700302124,0.6751707196235657,0.5139827728271484,0.26661673188209534,0.262478768825531,3,-0.16839134693145752,-0.29742494225502014,-0.271241158246994
29,rl-property,is vorpal,bird.n.01,4,0.7004002928733826,0.7456492781639099,0.6784166693687439,0.5151823163032532,0.2696647047996521,0.280718058347702,3,-0.16784611344337463,-0.34526580572128296,-0.26090675592422485
30,rl-property,is vorpal,bird.n.01,5,0.7144683003425598,0.7610599994659424,0.7005122303962708,0.5093079805374146,0.268515408039093,0.28773194551467896,5,-0.06030828505754471,-0.14159844815731049,-0.13452455401420593
31,rl-property,is vorpal,bird.n.01,1,0.6322990655899048,0.692110538482666,0.6274389028549194,0.5402956008911133,0.2935248911380768,0.29671037197113037,2,-0.34171438217163086,-0.49655064940452576,-0.5401556491851807
32,rl-property,is vorpal,bird.n.01,2,0.667607843875885,0.7144888043403625,0.6322023868560791,0.5248672366142273,0.2784290313720703,0.27884021401405334,2,-0.384535551071167,-0.7342860698699951,-0.7666789889335632
33,rl-property,is vorpal,bird.n.01,3,0.6906996369361877,0.7377838492393494,0.684384286403656,0.5280232429504395,0.2811030149459839,0.29505831003189087,4,-0.14733655750751495,-0.24195799231529236,-0.21685773134231567
34,rl-property,is vorpal,bird.n.01,4,0.7076073884963989,0.7570648789405823,0.6853320598602295,0.5253512859344482,0.28192949295043945,0.2931884229183197,3,-0.22407490015029907,-0.4321137070655823,-0.4944494366645813
35,rl-property,is vorpal,bird.n.01,5,0.7170865535736084,0.7683327794075012,0.7018045783042908,0.5324581265449524,0.28376567363739014,0.28712067008018494,2,-0.2566365897655487,-0.5283658504486084,-0.49961841106414795
36,rl-property,is vorpal,bird.n.01,1,0.47820550203323364,0.5184692740440369,0.47999513149261475,0.5208261609077454,0.26043280959129333,0.2970460057258606,2,-0.399066686630249,-0.7489692568778992,-0.6671934127807617
37,rl-property,is vorpal,bird.n.01,2,0.6114779710769653,0.6593533754348755,0.6062839031219482,0.4876773953437805,0.25303706526756287,0.2727685868740082,4,-0.14677301049232483,-0.48220792412757874,-0.3995538055896759
38,rl-property,is vorpal,bird.n.01,3,0.6773698925971985,0.7211430668830872,0.6649854183197021,0.5118404030799866,0.2539854049682617,0.28315234184265137,2,-0.32264819741249084,-0.5797246098518372,-0.4129559397697449
39,rl-property,is vorpal,bird.n.01,4,0.7020201683044434,0.7496436834335327,0.6878011226654053,0.5141666531562805,0.2561626434326172,0.2566744089126587,4,-0.09905007481575012,-0.2543877363204956,-0.2607014775276184
40,rl-property,is vorpal,bird.n.01,5,0.7180681824684143,0.7680596113204956,0.7064478397369385,0.5220857858657837,0.25965529680252075,0.2845945954322815,2,-0.3184131383895874,-0.6724767088890076,-0.6342186331748962
41,rl-property,is vorpal,bird.n.01,1,0.5883214473724365,0.643144965171814,0.5923299789428711,0.49834686517715454,0.2544211149215698,0.25704753398895264,3,-0.31208378076553345,-0.5892653465270996,-0.794878363609314
42,rl-property,is vorpal,bird.n.01,2,0.6567872166633606,0.7012103796005249,0.6519894599914551,0.5080517530441284,0.2625029981136322,0.2507249712944031,1,-0.55999755859375,-0.8228504061698914,-1.0045617818832397
43,rl-property,is vorpal,bird.n.01,3,0.6904926896095276,0.7385324239730835,0.6832666397094727,0.52317214012146,0.26790618896484375,0.2719844877719879,3,-0.2572239339351654,-0.5424356460571289,-0.4904145896434784
44,rl-property,is vorpal,bird.n.01,4,0.70856773853302,0.7628982067108154,0.6935526132583618,0.5093101263046265,0.26507535576820374,0.2635383605957031,3,-0.21316879987716675,-0.4448421597480774,-0.5557248592376709
45,rl-property,is vorpal,bird.n.01,5,0.7121372222900391,0.7696991562843323,0.7039579153060913,0.522498607635498,0.2720641493797302,0.28202417492866516,3,-0.2075413316488266,-0.5736327767372131,-0.44444429874420166
46,rl-property,is vorpal,bird.n.01,1,0.5740846991539001,0.6094081401824951,0.5685719847679138,0.5837796926498413,0.294790118932724,0.3086491823196411,1,-0.6151291728019714,-1.0729894638061523,-0.9766695499420166
47,rl-property,is vorpal,bird.n.01,2,0.6528490781784058,0.6987438797950745,0.6455426216125488,0.5580229163169861,0.28938207030296326,0.27982303500175476,2,-0.3195004463195801,-0.6531863212585449,-0.7095964550971985
48,rl-property,is vorpal,bird.n.01,3,0.6895450949668884,0.7354438304901123,0.6720505356788635,0.5559018850326538,0.278473824262619,0.2536390721797943,2,-0.3173377811908722,-0.7214428186416626,-0.9493634700775146
49,rl-property,is vorpal,bird.n.01,4,0.7073081731796265,0.7540104389190674,0.68153977394104,0.5575737357139587,0.28622159361839294,0.2715277671813965,3,-0.171685129404068,-0.40327519178390503,-0.4968751072883606
50,rl-property,is vorpal,bird.n.01,5,0.7203460335731506,0.7706458568572998,0.6994273066520691,0.5507627129554749,0.27859529852867126,0.30217355489730835,2,-0.27824196219444275,-0.4345623254776001,-0.4615294933319092
51,rl-property,is vorpal,mammal.n.01,1,0.512708306312561,0.5478007793426514,0.5223404169082642,0.47057998180389404,0.27109989523887634,0.2711254358291626,1,-0.40192273259162903,-1.2459653615951538,-1.257596492767334
52,rl-property,is vorpal,mammal.n.01,2,0.5724934935569763,0.6182599067687988,0.5767130851745605,0.42570292949676514,0.2506640553474426,0.24647802114486694,2,-0.2093236893415451,-0.9020439386367798,-1.0734024047851562
53,rl-property,is vorpal,mammal.n.01,3,0.6012930870056152,0.6493589282035828,0.6119007468223572,0.42982637882232666,0.24826458096504211,0.2622145116329193,2,-0.20306885242462158,-0.918721616268158,-0.8486959338188171
54,rl-property,is vorpal,mammal.n.01,4,0.6453734636306763,0.6951886415481567,0.6598572134971619,0.42671334743499756,0.26278847455978394,0.25303971767425537,2,-0.1948309987783432,-0.7855463027954102,-0.9934002757072449
55,rl-property,is vorpal,mammal.n.01,5,0.6671541333198547,0.7193511724472046,0.6752442717552185,0.40829795598983765,0.25316688418388367,0.2591107487678528,2,-0.1265368014574051,-0.5851671695709229,-0.6549286246299744
56,rl-property,is vorpal,mammal.n.01,1,0.5997560620307922,0.6728357076644897,0.6303725242614746,0.47081997990608215,0.27150142192840576,0.2831036150455475,1,-0.3892176151275635,-1.2667109966278076,-1.2239738702774048
57,rl-property,is vorpal,mammal.n.01,2,0.640228271484375,0.702379047870636,0.6772295236587524,0.3974466025829315,0.26061320304870605,0.24819891154766083,2,-0.19010105729103088,-0.6112349629402161,-0.6849929690361023
58,rl-property,is vorpal,mammal.n.01,3,0.6624243259429932,0.7285647392272949,0.6923842430114746,0.41051357984542847,0.2595629096031189,0.2647281587123871,2,-0.23183824121952057,-0.9541549682617188,-1.0891529321670532
59,rl-property,is vorpal,mammal.n.01,4,0.6797620058059692,0.7506620287895203,0.7147675156593323,0.4220193028450012,0.25974756479263306,0.2578132152557373,1,-0.30109599232673645,-0.9837839603424072,-0.9706735610961914
60,rl-property,is vorpal,mammal.n.01,5,0.685665488243103,0.7541614174842834,0.714133083820343,0.4355446398258209,0.26011842489242554,0.26112881302833557,2,-0.16762538254261017,-0.6128449440002441,-0.5846941471099854
61,rl-property,is vorpal,mammal.n.01,1,0.5594313740730286,0.6052596569061279,0.5735697746276855,0.40967848896980286,0.25308310985565186,0.255249559879303,1,-0.34392815828323364,-1.1541435718536377,-1.2216765880584717
62,rl-property,is vorpal,mammal.n.01,2,0.5903360247612,0.6281768679618835,0.5970048904418945,0.42765092849731445,0.25923222303390503,0.25173938274383545,2,-0.20034083724021912,-0.7208036184310913,-0.7599887251853943
63,rl-property,is vorpal,mammal.n.01,3,0.6437624096870422,0.6885919570922852,0.6483171582221985,0.42768803238868713,0.26154959201812744,0.2692188322544098,1,-0.2857535183429718,-1.0058815479278564,-1.0397244691848755
64,rl-property,is vorpal,mammal.n.01,4,0.6465252637863159,0.6901837587356567,0.6518312692642212,0.43117207288742065,0.27020564675331116,0.2599145174026489,3,-0.07953719049692154,-0.3770555555820465,-0.4024430811405182
65,rl-property,is vorpal,mammal.n.01,5,0.6675044894218445,0.7150774598121643,0.6896472573280334,0.4118628203868866,0.2655077278614044,0.25703224539756775,2,-0.12659522891044617,-0.5384600162506104,-0.5942033529281616
66,rl-property,is vorpal,mammal.n.01,1,0.46971115469932556,0.501796543598175,0.47210681438446045,0.42809563875198364,0.25390347838401794,0.2610219120979309,6,-0.07000130414962769,-0.44271260499954224,-0.4141169488430023
67,rl-property,is vorpal,mammal.n.01,2,0.6126092672348022,0.6551355719566345,0.620307207107544,0.4528004825115204,0.28570184111595154,0.28413984179496765,4,-0.06871642172336578,-0.49562907218933105,-0.4730181396007538
68,rl-property,is vorpal,mammal.n.01,3,0.656176745891571,0.7057855725288391,0.6739442348480225,0.4377628266811371,0.2824999988079071,0.2950831949710846,3,-0.12216532975435257,-0.5547471642494202,-0.5415002703666687
69,rl-property,is vorpal,mammal.n.01,4,0.6756802797317505,0.7320857048034668,0.6925254464149475,0.4307313561439514,0.2745465934276581,0.28523942828178406,4,-0.05119314044713974,-0.37128838896751404,-0.29951807856559753
70,rl-property,is vorpal,mammal.n.01,5,0.6782675981521606,0.7323955297470093,0.6928719878196716,0.4228626489639282,0.26086488366127014,0.26567691564559937,3,-0.10260353982448578,-0.632401704788208,-0.6031408905982971
71,rl-property,is vorpal,mammal.n.01,1,0.5413429737091064,0.6010822057723999,0.5658300518989563,0.4311624765396118,0.26438483595848083,0.2811200022697449,1,-0.3594188988208771,-1.133878231048584,-1.1272181272506714
72,rl-property,is vorpal,mammal.n.01,2,0.6199142336845398,0.6872701644897461,0.648845374584198,0.4575689136981964,0.28368377685546875,0.28776654601097107,2,-0.16708233952522278,-0.71340411901474,-0.5751590132713318
73,rl-property,is vorpal,mammal.n.01,3,0.6531320810317993,0.7270285487174988,0.6829478144645691,0.46017858386039734,0.2759140729904175,0.26503118872642517,2,-0.17627738416194916,-0.7690262794494629,-0.8548957705497742
74,rl-property,is vorpal,mammal.n.01,4,0.6701785922050476,0.7413212656974792,0.6957890391349792,0.447623074054718,0.2673133313655853,0.26201531291007996,2,-0.17208610475063324,-0.7618417143821716,-0.7716005444526672
75,rl-property,is vorpal,mammal.n.01,5,0.6817460060119629,0.7549318075180054,0.7105104327201843,0.4557766020298004,0.27338728308677673,0.28547203540802,2,-0.16712312400341034,-0.7954255938529968,-0.768180787563324
76,rl-property,is vorpal,mammal.n.01,1,0.49524256587028503,0.5327118039131165,0.5027302503585815,0.42297402024269104,0.2442072331905365,0.2470739185810089,2,-0.2852078378200531,-0.8590951561927795,-0.7667245268821716
77,rl-property,is vorpal,mammal.n.01,2,0.6071864366531372,0.6515386700630188,0.6205776929855347,0.4387383460998535,0.2603498697280884,0.2600381672382355,2,-0.20133891701698303,-0.8929885625839233,-0.9249825477600098
78,rl-property,is vorpal,mammal.n.01,3,0.6499589085578918,0.7012775540351868,0.6578455567359924,0.43530166149139404,0.268309623003006,0.2589530944824219,1,-0.30546990036964417,-0.9446519017219543,-0.9883266091346741
79,rl-property,is vorpal,mammal.n.01,4,0.672033965587616,0.7315932512283325,0.6979808211326599,0.43953558802604675,0.27596500515937805,0.27234387397766113,1,-0.3169364929199219,-0.9596914052963257,-1.0515254735946655
80,rl-property,is vorpal,mammal.n.01,5,0.6766666769981384,0.7391584515571594,0.6951807141304016,0.4294250011444092,0.26467999815940857,0.2519390881061554,2,-0.17133817076683044,-0.7554581761360168,-0.7296267747879028
81,rl-property,is vorpal,mammal.n.01,1,0.6115401387214661,0.6764930486679077,0.639045000076294,0.4776389002799988,0.31324753165245056,0.3237340450286865,1,-0.44019022583961487,-1.4236688613891602,-1.3746404647827148
82,rl-property,is vorpal,mammal.n.01,2,0.5778499245643616,0.6357501745223999,0.5905869007110596,0.46156200766563416,0.2825983464717865,0.2974884510040283,1,-0.3506844937801361,-1.1276386976242065,-1.110435962677002
83,rl-property,is vorpal,mammal.n.01,3,0.6333845257759094,0.6909721493721008,0.6572867035865784,0.464729368686676,0.2897144854068756,0.3060629367828369,2,-0.178012415766716,-0.7555120587348938,-0.9011483192443848
84,rl-property,is vorpal,mammal.n.01,4,0.6631532311439514,0.7271850109100342,0.6884629130363464,0.4653008282184601,0.28467413783073425,0.28811725974082947,2,-0.20529551804065704,-0.9871405959129333,-1.103337049484253
85,rl-property,is vorpal,mammal.n.01,5,0.6796175241470337,0.7358945608139038,0.6946425437927246,0.45221632719039917,0.2750268280506134,0.25904256105422974,2,-0.14676082134246826,-0.6392279267311096,-0.5900077819824219
86,rl-property,is vorpal,mammal.n.01,1,0.6118122339248657,0.6705142855644226,0.6341689229011536,0.48153313994407654,0.2799859642982483,0.2668296694755554,1,-0.34602585434913635,-1.1871018409729004,-1.2285521030426025
87,rl-property,is vorpal,mammal.n.01,2,0.610770583152771,0.6568440794944763,0.6276844143867493,0.46721458435058594,0.2787413001060486,0.27401313185691833,2,-0.15129375457763672,-0.6155250072479248,-0.5964933037757874
88,rl-property,is vorpal,mammal.n.01,3,0.6485733985900879,0.7069486975669861,0.6707212328910828,0.460736483335495,0.2688950300216675,0.26881855726242065,2,-0.1791214942932129,-0.7881186604499817,-0.8188017010688782
89,rl-property,is vorpal,mammal.n.01,4,0.6704179048538208,0.7325137257575989,0.6903188824653625,0.4669513702392578,0.2797745168209076,0.2763665020465851,2,-0.15465937554836273,-0.6933016777038574,-0.6780090928077698
90,rl-property,is vorpal,mammal.n.01,5,0.6814476251602173,0.7497925162315369,0.7059950828552246,0.46306082606315613,0.27809029817581177,0.26760363578796387,4,-0.05171273648738861,-0.3110277056694031,-0.3319431245326996
91,rl-property,is vorpal,mammal.n.01,1,0.5355994701385498,0.5981627702713013,0.5709287524223328,0.4541548490524292,0.2796173393726349,0.29404985904693604,2,-0.2075803428888321,-0.7066312432289124,-0.7203810214996338
92,rl-property,is vorpal,mammal.n.01,2,0.6251002550125122,0.6987130045890808,0.6602814197540283,0.4541622996330261,0.26910829544067383,0.2675939202308655,2,-0.21492481231689453,-0.6891847848892212,-0.6947377324104309
93,rl-property,is vorpal,mammal.n.01,3,0.6575421690940857,0.7367134094238281,0.6849810481071472,0.43142518401145935,0.26273050904273987,0.27475640177726746,4,-0.06262000650167465,-0.31858348846435547,-0.2973480224609375
94,rl-property,is vorpal,mammal.n.01,4,0.6699897050857544,0.7486691474914551,0.7038935422897339,0.44673895835876465,0.2671058177947998,0.2705423831939697,2,-0.15675894916057587,-0.6207031607627869,-0.6375765800476074
95,rl-property,is vorpal,mammal.n.01,5,0.6860677599906921,0.7535400390625,0.7138595581054688,0.45202428102493286,0.2715068757534027,0.29357588291168213,2,-0.1502665877342224,-0.6207205057144165,-0.6014182567596436
96,rl-property,is vorpal,mammal.n.01,1,0.5081964731216431,0.544800877571106,0.505639910697937,0.4812409281730652,0.2892419695854187,0.28468313813209534,1,-0.3826603591442108,-1.2481218576431274,-1.1151641607284546
97,rl-property,is vorpal,mammal.n.01,2,0.6040019392967224,0.6479246020317078,0.6053828001022339,0.4658220112323761,0.28081372380256653,0.28294122219085693,3,-0.16505217552185059,-0.8030651807785034,-0.8847376108169556
98,rl-property,is vorpal,mammal.n.01,3,0.6569592356681824,0.7079036235809326,0.6749337315559387,0.4734097123146057,0.2842464745044708,0.28526169061660767,1,-0.33655551075935364,-1.0680173635482788,-1.1738033294677734
99,rl-property,is vorpal,mammal.n.01,4,0.6571125984191895,0.7036955952644348,0.6604265570640564,0.4613683223724365,0.2827364206314087,0.2744450569152832,3,-0.0921449065208435,-0.5853927135467529,-0.6280441880226135
100,rl-property,is vorpal,mammal.n.01,5,0.6772217154502869,0.7278315424919128,0.6861067414283752,0.465804785490036,0.2819270193576813,0.2905465364456177,4,-0.05018641799688339,-0.40724894404411316,-0.39468926191329956
101,rl-property,is vorpal,reptile.n.01,1,0.6446559429168701,0.711468517780304,0.5692586302757263,0.43944084644317627,0.297769695520401,0.3303981423377991,2,-0.182511568069458,-0.42119941115379333,-0.2850521504878998
102,rl-property,is vorpal,reptile.n.01,2,0.702113926410675,0.7809941172599792,0.6633288860321045,0.45152920484542847,0.24137449264526367,0.28129518032073975,1,-0.375985324382782,-1.088256597518921,-1.2054944038391113
103,rl-property,is vorpal,reptile.n.01,3,0.7267906665802002,0.7799484729766846,0.6902387142181396,0.4213230311870575,0.24624288082122803,0.21273691952228546,1,-0.4195564091205597,-0.916517436504364,-0.883484959602356
104,rl-property,is vorpal,reptile.n.01,4,0.7577564120292664,0.7953536510467529,0.7053812146186829,0.40535226464271545,0.22898276150226593,0.23286575078964233,2,-0.21228449046611786,-0.691746711730957,-0.5615238547325134
105,rl-property,is vorpal,reptile.n.01,5,0.7852416038513184,0.8016352653503418,0.6970769166946411,0.35392674803733826,0.1952156275510788,0.2823667824268341,4,-0.08891397714614868,-0.3831023573875427,-0.14955902099609375
106,rl-property,is vorpal,reptile.n.01,1,0.6446559429168701,0.711468517780304,0.5501937866210938,0.43944084644317627,0.297769695520401,0.27654677629470825,2,-0.26913776993751526,-0.5656484961509705,-0.4295669496059418
107,rl-property,is vorpal,reptile.n.01,2,0.7039741277694702,0.7479294538497925,0.6573870182037354,0.3988822400569916,0.2835947573184967,0.22305913269519806,2,-0.2393970787525177,-0.6447890400886536,-0.9424921274185181
108,rl-property,is vorpal,reptile.n.01,3,0.7556356191635132,0.7766240239143372,0.6708885431289673,0.38822606205940247,0.24746300280094147,0.2646603286266327,3,-0.10311977565288544,-0.37066540122032166,-0.26558148860931396
109,rl-property,is vorpal,reptile.n.01,4,0.7638883590698242,0.7989101409912109,0.6360175013542175,0.3716745376586914,0.24906569719314575,0.30669909715652466,2,-0.0655885562300682,-0.5144259929656982,-0.3819493353366852
110,rl-property,is vorpal,reptile.n.01,5,0.7701928615570068,0.8021385073661804,0.7379493713378906,0.4136197566986084,0.21855208277702332,0.2083321511745453,4,-0.020890474319458008,-0.33503612875938416,-0.2622336149215698
111,rl-property,is vorpal,reptile.n.01,1,0.6468618512153625,0.7190362811088562,0.5498060584068298,0.2895173728466034,0.2486216425895691,0.22334891557693481,3,-0.08145185559988022,-0.5332037806510925,-0.37451791763305664
112,rl-property,is vorpal,reptile.n.01,2,0.7152937650680542,0.7788999080657959,0.6609097719192505,0.35392674803733826,0.2844548225402832,0.27332526445388794,1,-0.2943892180919647,-0.9411015510559082,-0.8971946835517883
113,rl-property,is vorpal,reptile.n.01,3,0.7058947086334229,0.795295000076294,0.7227689623832703,0.3826688826084137,0.2898276746273041,0.24260957539081573,3,-0.07032179832458496,-0.39564743638038635,-0.70915687084198
114,rl-property,is vorpal,reptile.n.01,4,0.729546308517456,0.798793613910675,0.7041043639183044,0.4213229715824127,0.3013291656970978,0.2532876431941986,2,-0.09111054986715317,-0.08036986738443375,-0.8939397931098938
115,rl-property,is vorpal,reptile.n.01,5,0.7351821660995483,0.8088931441307068,0.7016341686248779,0.3988822400569916,0.2802782654762268,0.26737654209136963,3,-0.04060852527618408,-0.04551339149475098,-0.07790973782539368
116,rl-property,is vorpal,reptile.n.01,1,0.6468618512153625,0.7190362811088562,0.5137813687324524,0.2895173728466034,0.2486216425895691,0.22840744256973267,1,-0.3262888789176941,-1.2726457118988037,-0.8550193905830383
117,rl-property,is vorpal,reptile.n.01,2,0.6831335425376892,0.7721151113510132,0.6261230707168579,0.3561793267726898,0.29042360186576843,0.2864605784416199,1,-0.2442091703414917,-0.891893208026886,-0.5739718675613403
118,rl-property,is vorpal,reptile.n.01,3,0.7058947086334229,0.795295000076294,0.6523542404174805,0.38266894221305847,0.2898276746273041,0.30089548230171204,4,-0.03978744149208069,-0.24587368965148926,-0.20691967010498047
119,rl-property,is vorpal,reptile.n.01,4,0.7424592971801758,0.80333012342453,0.6774706840515137,0.4056027829647064,0.2997305393218994,0.3075985908508301,3,-0.06987754255533218,-0.05263296887278557,-0.44038113951683044
120,rl-property,is vorpal,reptile.n.01,5,0.7413584589958191,0.8076048493385315,0.7429943680763245,0.4451272487640381,0.29071927070617676,0.3421553671360016,2,-0.13701921701431274,-0.11621856689453125,-0.07006192207336426
121,rl-property,is vorpal,reptile.n.01,1,0.669112503528595,0.7128785252571106,0.6079711318016052,0.44790568947792053,0.3130294382572174,0.32231423258781433,1,-0.3761301040649414,-1.0290480852127075,-0.339840292930603
122,rl-property,is vorpal,reptile.n.01,2,0.7164484858512878,0.7496994137763977,0.6189033389091492,0.42538970708847046,0.32763949036598206,0.2898271083831787,2,-0.17341002821922302,-0.13318577408790588,-0.24124078452587128
